workloada try 0
[OVERALL], RunTime(ms), 192
[OVERALL], Throughput(ops/sec), 5208.333333333333
[TOTAL_GCS_G1_Young_Generation], Count, 0
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.0
[TOTAL_GCS_G1_Concurrent_GC], Count, 0
[TOTAL_GC_TIME_G1_Concurrent_GC], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Concurrent_GC], Time(%), 0.0
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 0
[TOTAL_GC_TIME], Time(ms), 0
[TOTAL_GC_TIME_%], Time(%), 0.0
[CLEANUP], Operations, 10
[CLEANUP], AverageLatency(us), 225.9
[CLEANUP], MinLatency(us), 22
[CLEANUP], MaxLatency(us), 1438
[CLEANUP], 95thPercentileLatency(us), 1438
[CLEANUP], 99thPercentileLatency(us), 1438
[INSERT], Operations, 1000
[INSERT], AverageLatency(us), 1524.04
[INSERT], MinLatency(us), 506
[INSERT], MaxLatency(us), 11279
[INSERT], 95thPercentileLatency(us), 1926
[INSERT], 99thPercentileLatency(us), 2669
[INSERT], Return=OK, 1000
workloada try 1
[OVERALL], RunTime(ms), 200
[OVERALL], Throughput(ops/sec), 5000.0
[TOTAL_GCS_G1_Young_Generation], Count, 0
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.0
[TOTAL_GCS_G1_Concurrent_GC], Count, 0
[TOTAL_GC_TIME_G1_Concurrent_GC], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Concurrent_GC], Time(%), 0.0
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 0
[TOTAL_GC_TIME], Time(ms), 0
[TOTAL_GC_TIME_%], Time(%), 0.0
[CLEANUP], Operations, 10
[CLEANUP], AverageLatency(us), 477.3
[CLEANUP], MinLatency(us), 24
[CLEANUP], MaxLatency(us), 1514
[CLEANUP], 95thPercentileLatency(us), 1514
[CLEANUP], 99thPercentileLatency(us), 1514
[INSERT], Operations, 1000
[INSERT], AverageLatency(us), 1540.257
[INSERT], MinLatency(us), 370
[INSERT], MaxLatency(us), 11703
[INSERT], 95thPercentileLatency(us), 2641
[INSERT], 99thPercentileLatency(us), 4795
[INSERT], Return=OK, 1000
workloada try 2
[OVERALL], RunTime(ms), 169
[OVERALL], Throughput(ops/sec), 5917.15976331361
[TOTAL_GCS_G1_Young_Generation], Count, 0
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.0
[TOTAL_GCS_G1_Concurrent_GC], Count, 0
[TOTAL_GC_TIME_G1_Concurrent_GC], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Concurrent_GC], Time(%), 0.0
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 0
[TOTAL_GC_TIME], Time(ms), 0
[TOTAL_GC_TIME_%], Time(%), 0.0
[CLEANUP], Operations, 10
[CLEANUP], AverageLatency(us), 228.3
[CLEANUP], MinLatency(us), 22
[CLEANUP], MaxLatency(us), 1408
[CLEANUP], 95thPercentileLatency(us), 1408
[CLEANUP], 99thPercentileLatency(us), 1408
[INSERT], Operations, 1000
[INSERT], AverageLatency(us), 1324.416
[INSERT], MinLatency(us), 458
[INSERT], MaxLatency(us), 14511
[INSERT], 95thPercentileLatency(us), 1799
[INSERT], 99thPercentileLatency(us), 2723
[INSERT], Return=OK, 1000
workloada try 3
[OVERALL], RunTime(ms), 199
[OVERALL], Throughput(ops/sec), 5025.125628140703
[TOTAL_GCS_G1_Young_Generation], Count, 0
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.0
[TOTAL_GCS_G1_Concurrent_GC], Count, 0
[TOTAL_GC_TIME_G1_Concurrent_GC], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Concurrent_GC], Time(%), 0.0
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 0
[TOTAL_GC_TIME], Time(ms), 0
[TOTAL_GC_TIME_%], Time(%), 0.0
[CLEANUP], Operations, 10
[CLEANUP], AverageLatency(us), 184.5
[CLEANUP], MinLatency(us), 23
[CLEANUP], MaxLatency(us), 1492
[CLEANUP], 95thPercentileLatency(us), 1492
[CLEANUP], 99thPercentileLatency(us), 1492
[INSERT], Operations, 1000
[INSERT], AverageLatency(us), 1575.583
[INSERT], MinLatency(us), 568
[INSERT], MaxLatency(us), 10279
[INSERT], 95thPercentileLatency(us), 2527
[INSERT], 99thPercentileLatency(us), 4143
[INSERT], Return=OK, 1000
workloada try 4
[OVERALL], RunTime(ms), 209
[OVERALL], Throughput(ops/sec), 4784.688995215311
[TOTAL_GCS_G1_Young_Generation], Count, 0
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.0
[TOTAL_GCS_G1_Concurrent_GC], Count, 0
[TOTAL_GC_TIME_G1_Concurrent_GC], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Concurrent_GC], Time(%), 0.0
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 0
[TOTAL_GC_TIME], Time(ms), 0
[TOTAL_GC_TIME_%], Time(%), 0.0
[CLEANUP], Operations, 10
[CLEANUP], AverageLatency(us), 188.5
[CLEANUP], MinLatency(us), 24
[CLEANUP], MaxLatency(us), 1313
[CLEANUP], 95thPercentileLatency(us), 1313
[CLEANUP], 99thPercentileLatency(us), 1313
[INSERT], Operations, 1000
[INSERT], AverageLatency(us), 1636.623
[INSERT], MinLatency(us), 330
[INSERT], MaxLatency(us), 11991
[INSERT], 95thPercentileLatency(us), 2713
[INSERT], 99thPercentileLatency(us), 8119
[INSERT], Return=OK, 1000
workloada try 5
[OVERALL], RunTime(ms), 175
[OVERALL], Throughput(ops/sec), 5714.285714285715
[TOTAL_GCS_G1_Young_Generation], Count, 0
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 0
