workloada try 0
[OVERALL], RunTime(ms), 111
[OVERALL], Throughput(ops/sec), 9009.009009009009
[TOTAL_GCS_G1_Young_Generation], Count, 0
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.0
[TOTAL_GCS_G1_Concurrent_GC], Count, 0
[TOTAL_GC_TIME_G1_Concurrent_GC], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Concurrent_GC], Time(%), 0.0
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 0
[TOTAL_GC_TIME], Time(ms), 0
[TOTAL_GC_TIME_%], Time(%), 0.0
[READ], Operations, 527
[READ], AverageLatency(us), 768.3358633776091
[READ], MinLatency(us), 254
[READ], MaxLatency(us), 11319
[READ], 95thPercentileLatency(us), 1317
[READ], 99thPercentileLatency(us), 2057
[READ], Return=OK, 527
[CLEANUP], Operations, 10
[CLEANUP], AverageLatency(us), 465.3
[CLEANUP], MinLatency(us), 22
[CLEANUP], MaxLatency(us), 1315
[CLEANUP], 95thPercentileLatency(us), 1315
[CLEANUP], 99thPercentileLatency(us), 1315
[UPDATE], Operations, 473
[UPDATE], AverageLatency(us), 759.9513742071881
[UPDATE], MinLatency(us), 266
[UPDATE], MaxLatency(us), 5995
[UPDATE], 95thPercentileLatency(us), 1430
[UPDATE], 99thPercentileLatency(us), 2040
[UPDATE], Return=OK, 473
workloada try 1
[OVERALL], RunTime(ms), 116
[OVERALL], Throughput(ops/sec), 8620.689655172413
[TOTAL_GCS_G1_Young_Generation], Count, 0
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.0
[TOTAL_GCS_G1_Concurrent_GC], Count, 0
[TOTAL_GC_TIME_G1_Concurrent_GC], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Concurrent_GC], Time(%), 0.0
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 0
[TOTAL_GC_TIME], Time(ms), 0
[TOTAL_GC_TIME_%], Time(%), 0.0
[READ], Operations, 543
[READ], AverageLatency(us), 832.0313075506446
[READ], MinLatency(us), 150
[READ], MaxLatency(us), 13367
[READ], 95thPercentileLatency(us), 1441
[READ], 99thPercentileLatency(us), 2311
[READ], Return=OK, 543
[CLEANUP], Operations, 10
[CLEANUP], AverageLatency(us), 465.5
[CLEANUP], MinLatency(us), 23
[CLEANUP], MaxLatency(us), 1302
[CLEANUP], 95thPercentileLatency(us), 1302
[CLEANUP], 99thPercentileLatency(us), 1302
[UPDATE], Operations, 457
[UPDATE], AverageLatency(us), 783.72647702407
